Date,Model,Revenue,Quantity Sold,Region,Country,Channel,Engine Type,Cost,Payment Method,Gross Revenue,Total Cost,Net Profit,Percentage of Net Profit
2021-05-25 00:00:00,BMW X4,43692,3,Asia,South Korea,Dealership,Gasoline,49021.98364,Cash,131076,147065.9509,-15989.95092,-36.59697638
2021-05-25 00:00:00,BMW 5 Series,115913,4,Africa,Nigeria,Dealership,Gasoline,49021.98364,Cash,463652,196087.9346,267564.0654,230.831801
2021-05-25 00:00:00,BMW M2,57268,2,South America,Colombia,Wholesale,Gasoline,49021.98364,Bank Transfer,114536,98043.96728,16492.03272,28.79798966
2021-05-26 00:00:00,BMW X4,44979,2,Asia,Japan,Wholesale,Gasoline,40000,Bank Transfer,89958,80000,9958,22.13922053
2021-05-26 00:00:00,BMW M4,36371,2,Asia,South Korea,Online,Gasoline,49021.98364,Installments,72742,98043.96728,-25301.96728,-69.56632284
2021-05-27 00:00:00,BMW X1,94398,5,Europe,United Kingdom,Dealership,Gasoline,35000,Cash,471990,175000,296990,314.6147164
2021-05-27 00:00:00,BMW i3,40070,4,South America,Peru,Wholesale,Electric,42000,Bank Transfer,160280,168000,-7720,-19.266284
2021-05-28 00:00:00,BMW 8 Series,30907,4,Asia,India,Wholesale,Gasoline,35000,Bank Transfer,123628,140000,-16372,-52.97181868
2021-05-29 00:00:00,BMW iX3,104090,3,Asia,Thailand,Wholesale,Gasoline,55000,Bank Transfer,312270,165000,147270,141.4833317
2021-05-30 00:00:00,BMW M8,52412,1,Asia,India,Online,Gasoline,55000,Installments,52412,55000,-2588,-4.937800504
2021-05-30 00:00:00,BMW M2,30393,2,Africa,Kenya,Online,Gasoline,49021.98364,Installments,60786,98043.96728,-37257.96728,-122.5873302
2021-05-30 00:00:00,BMW M8,109428,1,North America,Mexico,Wholesale,Gasoline,55000,Bank Transfer,109428,55000,54428,49.73864093
2021-05-30 00:00:00,BMW 5 Series,36387,1,Asia,India,Wholesale,Gasoline,40000,Bank Transfer,36387,40000,-3613,-9.92937038
2021-05-31 00:00:00,BMW X1,73043,2,Asia,Thailand,Dealership,Gasoline,49021.98364,Cash,146086,98043.96728,48042.03272,65.77226116
2021-06-01 00:00:00,BMW 8 Series,100135,2,South America,Chile,Dealership,Gasoline,49021.98364,Cash,200270,98043.96728,102226.0327,102.0882136
2021-06-02 00:00:00,BMW 7 Series,67874,3,Africa,Nigeria,Dealership,Gasoline,49021.98364,Cash,203622,147065.9509,56556.04908,83.32505684
2021-06-02 00:00:00,BMW 8 Series,95355,5,Africa,Nigeria,Online,Gasoline,37000,Installments,476775,185000,291775,305.9881495
2021-06-02 00:00:00,BMW iX,65851,2,Asia,South Korea,Online,Gasoline,40000,Installments,131702,80000,51702,78.51361407
2021-06-03 00:00:00,BMW 6 Series,112901,1,Africa,Morocco,Online,Hybrid,49021.98364,Installments,112901,49021.98364,63879.01636,56.57967278
2021-06-03 00:00:00,BMW X1,65867,3,Asia,China,Online,Gasoline,49021.98364,Installments,197601,147065.9509,50535.04908,76.72286438
2021-06-03 00:00:00,BMW X1,36377,4,Asia,Thailand,Wholesale,Gasoline,45000,Bank Transfer,145508,180000,-34492,-94.81815433
2021-06-03 00:00:00,BMW M2,71949,3,Asia,China,Wholesale,Gasoline,49021.98364,Bank Transfer,215847,147065.9509,68781.04908,95.59694934
2021-06-03 00:00:00,BMW 2 Series,85082,2,Asia,India,Wholesale,Gasoline,49021.98364,Bank Transfer,170164,98043.96728,72120.03272,84.76532371
2021-06-04 00:00:00,BMW X3,72028,2,Asia,China,Wholesale,Hybrid,55000,Bank Transfer,144056,110000,34056,47.28161271
2021-06-04 00:00:00,BMW 3 Series,92993,5,Asia,India,Dealership,Gasoline,49021.98364,Cash,464965,245109.9182,219855.0818,236.4211089
2021-06-06 00:00:00,BMW M2,72668,3,Asia,Thailand,Online,Gasoline,40000,Installments,218004,120000,98004,134.8654153
2021-06-06 00:00:00,BMW X3,82485,2,North America,United States,Online,Hybrid,49021.98364,Installments,164970,98043.96728,66926.03272,81.13721612
2021-06-06 00:00:00,BMW M4,75602,1,South America,Colombia,Online,Gasoline,49021.98364,Installments,75602,49021.98364,26580.01636,35.1578217
2021-06-07 00:00:00,BMW iX3,33770,1,Europe,Italy,Wholesale,Gasoline,49021.98364,Bank Transfer,33770,49021.98364,-15251.98364,-45.16429861
2021-06-07 00:00:00,BMW iX3,59974,3,South America,Chile,Dealership,Gasoline,70000,Cash,179922,210000,-30078,-50.15173242
2021-06-09 00:00:00,BMW Z4,48638,5,Asia,India,Online,Gasoline,40000,Installments,243190,200000,43190,88.79888153
2021-06-09 00:00:00,BMW M5,89701,3,Africa,Nigeria,Wholesale,Gasoline,49021.98364,Bank Transfer,269103,147065.9509,122037.0491,136.0487052
2021-06-09 00:00:00,BMW X1,40273,5,Africa,Nigeria,Online,Gasoline,40000,Installments,201365,200000,1365,3.389367566
2021-06-09 00:00:00,BMW X7,64319,1,South America,Argentina,Dealership,Gasoline,37000,Cash,64319,37000,27319,42.47423001
2021-06-10 00:00:00,BMW i8,40856,2,Africa,Morocco,Wholesale,Gasoline,49021.98364,Bank Transfer,81712,98043.96728,-16331.96728,-39.97446466
2021-06-10 00:00:00,BMW X5,63025,4,Asia,China,Online,Diesel,49021.98364,Installments,252100,196087.9346,56012.06544,88.87277341
2021-06-11 00:00:00,BMW M3,54002,2,North America,Mexico,Online,Gasoline,49021.98364,Installments,108004,98043.96728,9960.03272,18.44382193
2021-06-11 00:00:00,BMW i3,99401,1,Europe,Italy,Dealership,Electric,49021.98364,Cash,99401,49021.98364,50379.01636,50.68260516
2021-06-11 00:00:00,BMW X7,105018,1,South America,Chile,Wholesale,Gasoline,58000,Bank Transfer,105018,58000,47018,44.77137253
2021-06-11 00:00:00,BMW 7 Series,105204,2,Africa,South Africa,Dealership,Gasoline,49021.98364,Cash,210408,98043.96728,112364.0327,106.805856
2021-06-12 00:00:00,BMW X3,63488,2,North America,Mexico,Dealership,Hybrid,49021.98364,Cash,126976,98043.96728,28932.03272,45.57086807
2021-06-12 00:00:00,BMW M5,115223,1,North America,United States,Dealership,Gasoline,42000,Cash,115223,42000,73223,63.54894422
2021-06-12 00:00:00,BMW M3,68822,2,South America,Colombia,Dealership,Gasoline,49021.98364,Cash,137644,98043.96728,39600.03272,57.53978774
2021-06-12 00:00:00,BMW iX3,103465,4,Africa,Morocco,Dealership,Gasoline,35000,Cash,413860,140000,273860,264.688542
2021-06-13 00:00:00,BMW X6,107195,4,North America,Mexico,Wholesale,Gasoline,49021.98364,Bank Transfer,428780,196087.9346,232692.0654,217.0736186
2021-06-13 00:00:00,BMW 3 Series,45120,3,Africa,South Africa,Wholesale,Gasoline,46922,Bank Transfer,135360,140766,-5406,-11.98138298
2021-06-14 00:00:00,BMW 1 Series,90673,4,Asia,China,Wholesale,Gasoline,45000,Bank Transfer,362692,180000,182692,201.4844551
2021-06-15 00:00:00,BMW M4,61238,1,South America,Chile,Online,Gasoline,49021.98364,Installments,61238,49021.98364,12216.01636,19.94842477
2021-06-15 00:00:00,BMW X5,86366,1,Africa,Egypt,Dealership,Diesel,49667,Cash,86366,49667,36699,42.492416
2021-06-15 00:00:00,BMW 6 Series,57944,3,Europe,Italy,Dealership,Hybrid,31633,Cash,173832,94899,78933,136.2229049
2021-06-15 00:00:00,BMW X4,30544,5,Africa,South Africa,Online,Gasoline,70000,Installments,152720,350000,-197280,-645.8878994
2021-06-15 00:00:00,BMW 7 Series,90820,3,Africa,Kenya,Wholesale,Gasoline,49021.98364,Bank Transfer,272460,147065.9509,125394.0491,138.0687614
2021-06-15 00:00:00,BMW 4 Series,51169,5,Africa,Kenya,Wholesale,Gasoline,49021.98364,Bank Transfer,255845,245109.9182,10735.0818,20.97965917
2021-06-15 00:00:00,BMW X6,43607,5,North America,United States,Dealership,Gasoline,49021.98364,Cash,218035,245109.9182,-27074.9182,-62.08846791
2021-06-15 00:00:00,BMW X5,112895,2,Africa,Morocco,Dealership,Diesel,49021.98364,Cash,225790,98043.96728,127746.0327,113.1547303
2021-06-16 00:00:00,BMW M8,107167,4,Africa,South Africa,Wholesale,Gasoline,45000,Bank Transfer,428668,180000,248668,232.0378475
2021-06-16 00:00:00,BMW X2,83662,5,Asia,India,Wholesale,Gasoline,49021.98364,Bank Transfer,418310,245109.9182,173200.0818,207.0235971
2021-06-16 00:00:00,BMW 7 Series,66277,2,South America,Chile,Dealership,Gasoline,49021.98364,Cash,132554,98043.96728,34510.03272,52.06939469
2021-06-16 00:00:00,BMW i8,31713,3,South America,Peru,Wholesale,Gasoline,49021.98364,Bank Transfer,95139,147065.9509,-51926.95092,-163.7402671
2021-06-16 00:00:00,BMW 7 Series,113375,3,North America,Mexico,Online,Gasoline,45000,Installments,340125,135000,205125,180.9261301
2021-06-17 00:00:00,BMW X4,101889,5,Asia,Thailand,Online,Gasoline,49021.98364,Installments,509445,245109.9182,264335.0818,259.4343666
2021-06-17 00:00:00,BMW X5,94046,2,North America,United States,Dealership,Diesel,45000,Cash,188092,90000,98092,104.30215
2021-06-19 00:00:00,BMW X5,109091,1,South America,Chile,Dealership,Diesel,45000,Cash,109091,45000,64091,58.75003437
2021-06-19 00:00:00,BMW M5,39319,4,Asia,China,Dealership,Gasoline,49021.98364,Cash,157276,196087.9346,-38811.93456,-98.71038063
2021-06-19 00:00:00,BMW X6,53990,5,Asia,Thailand,Dealership,Gasoline,49021.98364,Cash,269950,245109.9182,24840.0818,46.00867161
2021-06-19 00:00:00,BMW M8,90035,1,Europe,Italy,Online,Gasoline,49021.98364,Installments,90035,49021.98364,41013.01636,45.55230339
2021-06-19 00:00:00,BMW M5,53855,4,North America,United States,Dealership,Gasoline,37000,Cash,215420,148000,67420,125.1880048
2021-06-20 00:00:00,BMW iX,61063,1,North America,Mexico,Dealership,Gasoline,50000,Cash,61063,50000,11063,18.11735421
2021-06-20 00:00:00,BMW X4,62716,2,North America,United States,Online,Gasoline,35000,Installments,125432,70000,55432,88.38573889
2021-06-21 00:00:00,BMW Z4,117579,5,Africa,Kenya,Online,Gasoline,49021.98364,Installments,587895,245109.9182,342785.0818,291.5359731
2021-06-21 00:00:00,BMW X5,61279,1,Europe,Spain,Wholesale,Diesel,49021.98364,Bank Transfer,61279,49021.98364,12257.01636,20.00198495
2021-06-21 00:00:00,BMW X7,93853,1,Africa,Morocco,Dealership,Gasoline,49021.98364,Cash,93853,49021.98364,44831.01636,47.76727048
2021-06-21 00:00:00,BMW X4,54489,1,South America,Argentina,Wholesale,Gasoline,58000,Bank Transfer,54489,58000,-3511,-6.443502358
2021-06-22 00:00:00,BMW 1 Series,59738,5,Europe,Spain,Dealership,Gasoline,49021.98364,Cash,298690,245109.9182,53580.0818,89.69179049
2021-06-22 00:00:00,BMW X3,58299,2,Africa,Kenya,Online,Hybrid,45000,Installments,116598,90000,26598,45.62342407
2021-06-22 00:00:00,BMW M3,31198,2,Africa,South Africa,Dealership,Gasoline,40000,Cash,62396,80000,-17604,-56.42669402
2021-06-22 00:00:00,BMW 3 Series,102277,1,Europe,Germany,Dealership,Gasoline,45000,Cash,102277,45000,57277,56.00183815
2021-06-22 00:00:00,BMW Z4,72707,2,Africa,Nigeria,Dealership,Gasoline,49021.98364,Cash,145414,98043.96728,47370.03272,65.1519561
2021-06-22 00:00:00,BMW X1,63043,4,Europe,France,Online,Gasoline,40000,Installments,252172,160000,92172,146.2049712
2021-06-22 00:00:00,BMW iX3,76435,2,Africa,Morocco,Online,Gasoline,69515,Installments,152870,139030,13840,18.10688821
2021-06-23 00:00:00,BMW 4 Series,64920,1,Asia,South Korea,Online,Gasoline,49021.98364,Installments,64920,49021.98364,15898.01636,24.48862656
2021-06-23 00:00:00,BMW 1 Series,35403,4,Asia,China,Wholesale,Gasoline,49021.98364,Bank Transfer,141612,196087.9346,-54475.93456,-153.8737806
2021-06-24 00:00:00,BMW X2,31473,5,South America,Chile,Dealership,Gasoline,49021.98364,Cash,157365,245109.9182,-87744.9182,-278.7942624
2021-06-24 00:00:00,BMW 2 Series,34666,3,North America,Mexico,Dealership,Gasoline,49021.98364,Cash,103998,147065.9509,-43067.95092,-124.236863
2021-06-24 00:00:00,BMW iX,47946,2,Africa,Nigeria,Dealership,Gasoline,49021.98364,Cash,95892,98043.96728,-2151.96728,-4.488314521
2021-06-24 00:00:00,BMW 7 Series,63469,4,Africa,Egypt,Wholesale,Gasoline,49021.98364,Bank Transfer,253876,196087.9346,57788.06544,91.04927672
2021-06-25 00:00:00,BMW X1,108347,3,Africa,Kenya,Wholesale,Gasoline,60000,Bank Transfer,325041,180000,145041,133.8671121
2021-06-26 00:00:00,BMW M2,41036,5,Europe,Spain,Online,Gasoline,45000,Installments,205180,225000,-19820,-48.29905449
2021-06-26 00:00:00,BMW M4,44837,3,Europe,Germany,Online,Gasoline,45000,Installments,134511,135000,-489,-1.090617124
2021-06-28 00:00:00,BMW i8,48616,5,Europe,Spain,Dealership,Gasoline,50000,Cash,243080,250000,-6920,-14.23399704
2021-06-28 00:00:00,BMW X1,96572,1,Africa,Nigeria,Dealership,Gasoline,45000,Cash,96572,45000,51572,53.40264259
2021-06-29 00:00:00,BMW X4,67982,1,North America,United States,Online,Gasoline,49021.98364,Installments,67982,49021.98364,18960.01636,27.88975958
2021-06-29 00:00:00,BMW 3 Series,52706,5,South America,Colombia,Wholesale,Gasoline,49021.98364,Bank Transfer,263530,245109.9182,18420.0818,34.9487379
2021-06-29 00:00:00,BMW Z4,54051,3,Asia,China,Dealership,Gasoline,49021.98364,Cash,162153,147065.9509,15087.04908,27.91261786
2021-06-29 00:00:00,BMW X6,34225,2,Europe,Spain,Dealership,Gasoline,40000,Cash,68450,80000,-11550,-33.74726077
2021-06-30 00:00:00,BMW X3,41891,3,Europe,France,Wholesale,Hybrid,31124,Bank Transfer,125673,93372,32301,77.10725454
2021-06-30 00:00:00,BMW X1,46564,3,Africa,Kenya,Online,Gasoline,49021.98364,Installments,139692,147065.9509,-7373.95092,-15.83616296
2021-07-01 00:00:00,BMW X1,64462,2,Europe,France,Wholesale,Gasoline,40000,Bank Transfer,128924,80000,48924,75.89587664
2021-07-01 00:00:00,BMW 5 Series,103606,3,South America,Argentina,Online,Gasoline,49021.98364,Installments,310818,147065.9509,163752.0491,158.0526698
2021-07-02 00:00:00,BMW 1 Series,46756,3,Asia,Japan,Wholesale,Gasoline,49021.98364,Bank Transfer,140268,147065.9509,-6797.95092,-14.53920549
2021-07-02 00:00:00,BMW 5 Series,50846,4,Africa,Kenya,Wholesale,Gasoline,49021.98364,Bank Transfer,203384,196087.9346,7296.06544,14.34934005
2021-07-02 00:00:00,BMW i8,103085,5,Africa,Egypt,Online,Gasoline,50000,Installments,515425,250000,265425,257.4816899
2021-07-03 00:00:00,BMW M8,65059,1,North America,United States,Wholesale,Gasoline,63151,Bank Transfer,65059,63151,1908,2.932722606
2021-07-03 00:00:00,BMW X7,87782,5,Africa,Egypt,Wholesale,Gasoline,49021.98364,Bank Transfer,438910,245109.9182,193800.0818,220.7742838
2021-07-03 00:00:00,BMW X1,55568,3,North America,Mexico,Online,Gasoline,49021.98364,Installments,166704,147065.9509,19638.04908,35.34057206
2021-07-03 00:00:00,BMW M8,51943,2,North America,Mexico,Online,Gasoline,50000,Installments,103886,100000,3886,7.481277554
2021-07-03 00:00:00,BMW 8 Series,105604,2,Asia,India,Wholesale,Gasoline,49021.98364,Bank Transfer,211208,98043.96728,113164.0327,107.1588507
2021-07-04 00:00:00,BMW 4 Series,69214,1,Asia,Thailand,Wholesale,Gasoline,49021.98364,Bank Transfer,69214,49021.98364,20192.01636,29.17331228
2021-07-04 00:00:00,BMW i8,90126,1,Europe,United Kingdom,Wholesale,Gasoline,58000,Bank Transfer,90126,58000,32126,35.64565164
2021-07-05 00:00:00,BMW 2 Series,96358,1,South America,Brazil,Dealership,Gasoline,49021.98364,Cash,96358,49021.98364,47336.01636,49.12515449
2021-07-05 00:00:00,BMW M4,90910,2,North America,United States,Wholesale,Gasoline,49021.98364,Bank Transfer,181820,98043.96728,83776.03272,92.15271446
2021-07-05 00:00:00,BMW 2 Series,49318,3,Africa,Morocco,Dealership,Gasoline,49021.98364,Cash,147954,147065.9509,888.04908,1.800659151
2021-07-05 00:00:00,BMW i8,90646,1,North America,United States,Wholesale,Gasoline,49021.98364,Bank Transfer,90646,49021.98364,41624.01636,45.91930847
2021-07-05 00:00:00,BMW 2 Series,54118,1,North America,Mexico,Online,Gasoline,49021.98364,Installments,54118,49021.98364,5096.01636,9.416490558
2021-07-06 00:00:00,BMW M5,73671,2,South America,Colombia,Dealership,Gasoline,49021.98364,Cash,147342,98043.96728,49298.03272,66.91647014
2021-07-06 00:00:00,BMW X4,64253,3,Africa,South Africa,Dealership,Gasoline,35000,Cash,192759,105000,87759,136.5835058
2021-07-07 00:00:00,BMW i8,53039,1,Africa,Nigeria,Wholesale,Gasoline,49021.98364,Bank Transfer,53039,49021.98364,4017.01636,7.573703049
2021-07-07 00:00:00,BMW 8 Series,44017,3,Europe,France,Online,Gasoline,42000,Installments,132051,126000,6051,13.7469614
2021-07-08 00:00:00,BMW M4,64482,4,Asia,Japan,Online,Gasoline,38672,Installments,257928,154688,103240,160.1066964
2021-07-09 00:00:00,BMW X1,103528,1,Europe,France,Wholesale,Gasoline,49021.98364,Bank Transfer,103528,49021.98364,54506.01636,52.64857465
2021-07-09 00:00:00,BMW M5,63083,1,South America,Brazil,Wholesale,Gasoline,35000,Bank Transfer,63083,35000,28083,44.51754038
2021-07-10 00:00:00,BMW X3,67315,2,Africa,Kenya,Online,Hybrid,49021.98364,Installments,134630,98043.96728,36586.03272,54.35049056
2021-07-10 00:00:00,BMW i3,50353,4,South America,Colombia,Online,Electric,49021.98364,Installments,201412,196087.9346,5324.06544,10.5734821
2021-07-10 00:00:00,BMW X7,119007,4,Europe,Spain,Online,Gasoline,50000,Installments,476028,200000,276028,231.9426588
2021-07-11 00:00:00,BMW X3,39201,4,Europe,France,Online,Hybrid,70000,Installments,156804,280000,-123196,-314.2674932
2021-07-11 00:00:00,BMW X6,79354,5,North America,Canada,Online,Gasoline,49021.98364,Installments,396770,245109.9182,151660.0818,191.1183832
2021-07-12 00:00:00,BMW X2,77553,2,South America,Brazil,Online,Gasoline,49021.98364,Installments,155106,98043.96728,57062.03272,73.57811138
2021-07-12 00:00:00,BMW 5 Series,69459,2,Europe,Germany,Online,Gasoline,58000,Installments,138918,116000,22918,32.99500425
2021-07-12 00:00:00,BMW X4,110312,1,South America,Peru,Dealership,Gasoline,42288,Cash,110312,42288,68024,61.66509537
2021-07-13 00:00:00,BMW X7,98324,2,South America,Colombia,Dealership,Gasoline,35000,Cash,196648,70000,126648,128.806802
2021-07-13 00:00:00,BMW X6,37799,1,Europe,Italy,Online,Gasoline,40000,Installments,37799,40000,-2201,-5.822905368
2021-07-13 00:00:00,BMW 1 Series,112563,1,Asia,China,Dealership,Gasoline,49021.98364,Cash,112563,49021.98364,63541.01636,56.44929183
2021-07-13 00:00:00,BMW X4,105475,5,Asia,South Korea,Dealership,Gasoline,49021.98364,Cash,527375,245109.9182,282265.0818,267.613256
2021-07-13 00:00:00,BMW X3,119779,2,Europe,Spain,Online,Hybrid,40000,Installments,239558,80000,159558,133.210329
2021-07-13 00:00:00,BMW X7,105997,2,Africa,South Africa,Online,Gasoline,36213,Installments,211994,72426,139568,131.6716511
2021-07-13 00:00:00,BMW M8,115134,5,Africa,Egypt,Wholesale,Gasoline,35719,Bank Transfer,575670,178595,397075,344.8807477
2021-07-14 00:00:00,BMW i3,30093,5,Europe,France,Wholesale,Electric,45000,Bank Transfer,150465,225000,-74535,-247.6821852
2021-07-14 00:00:00,BMW 7 Series,63033,2,North America,Mexico,Online,Gasoline,49021.98364,Installments,126066,98043.96728,28022.03272,44.45613047
2021-07-14 00:00:00,BMW i4,92093,2,South America,Colombia,Wholesale,Gasoline,49021.98364,Bank Transfer,184186,98043.96728,86142.03272,93.53808945
2021-07-15 00:00:00,BMW iX3,92323,1,North America,Mexico,Dealership,Gasoline,49021.98364,Cash,92323,49021.98364,43301.01636,46.90165653
2021-07-15 00:00:00,BMW iX3,32704,3,Asia,Thailand,Online,Gasoline,49021.98364,Installments,98112,147065.9509,-48953.95092,-149.6879615
2021-07-15 00:00:00,BMW X7,47585,1,Africa,Nigeria,Online,Gasoline,49021.98364,Installments,47585,49021.98364,-1436.98364,-3.019824819
2021-07-16 00:00:00,BMW X3,42202,4,Europe,Spain,Online,Hybrid,49021.98364,Installments,168808,196087.9346,-27279.93456,-64.64133112
2021-07-16 00:00:00,BMW X4,119074,4,South America,Peru,Wholesale,Gasoline,49021.98364,Bank Transfer,476296,196087.9346,280208.0654,235.3226275
2021-07-16 00:00:00,BMW 7 Series,88451,3,Europe,Italy,Dealership,Gasoline,49021.98364,Cash,265353,147065.9509,118287.0491,133.7317261
2021-07-18 00:00:00,BMW 3 Series,54227,5,Asia,Thailand,Wholesale,Gasoline,49021.98364,Bank Transfer,271135,245109.9182,26025.0818,47.99284821
2021-07-18 00:00:00,BMW X2,115930,4,North America,United States,Wholesale,Gasoline,49021.98364,Bank Transfer,463720,196087.9346,267632.0654,230.8566078
2021-07-18 00:00:00,BMW 5 Series,41055,5,Asia,South Korea,Wholesale,Gasoline,42000,Bank Transfer,205275,210000,-4725,-11.50895141
2021-07-19 00:00:00,BMW Z4,53763,5,Europe,Italy,Wholesale,Gasoline,49021.98364,Bank Transfer,268815,245109.9182,23705.0818,44.0918137
2021-07-19 00:00:00,BMW M3,84093,1,Africa,South Africa,Online,Gasoline,60000,Installments,84093,60000,24093,28.65042275
2021-07-19 00:00:00,BMW 3 Series,66189,5,Africa,Nigeria,Online,Gasoline,49021.98364,Installments,330945,245109.9182,85835.0818,129.6817927
